Name,Predicted,Actual
snoring_6.wav,snoring,snoring
snoring_7.wav,snoring,snoring
snoring_8.wav,snoring,snoring
snoring_9.wav,snoring,snoring
snoring_10.wav,crying_sobbing_wail,snoring
snoring_11.wav,snoring,snoring
snoring_12.wav,snoring,snoring
snoring_13.wav,snoring,snoring
snoring_14.wav,snoring,snoring
snoring_15.wav,snoring,snoring
snoring_16.wav,snoring,snoring
snoring_17.wav,snoring,snoring
snoring_18.wav,snoring,snoring
snoring_19.wav,snoring,snoring
snoring_20.wav,snoring,snoring
snoring_21.wav,snoring,snoring
snoring_22.wav,snoring,snoring
snoring_23.wav,snoring,snoring
snoring_24.wav,snoring,snoring
snoring_25.wav,snoring,snoring
snoring_26.wav,snoring,snoring
snoring_27.wav,snoring,snoring
snoring_28.wav,snoring,snoring
snoring_29.wav,snoring,snoring
snoring_30.wav,snoring,snoring
snoring_31.wav,snoring,snoring
snoring_32.wav,snoring,snoring
snoring_33.wav,snoring,snoring
snoring_34.wav,snoring,snoring
snoring_35.wav,snoring,snoring
snoring_36.wav,snoring,snoring
snoring_37.wav,cough,snoring
snoring_38.wav,snoring,snoring
snoring_39.wav,snoring,snoring
snoring_40.wav,snoring,snoring
snoring_41.wav,snoring,snoring
snoring_42.wav,snoring,snoring
snoring_43.wav,snoring,snoring
snoring_44.wav,snoring,snoring
snoring_45.wav,snoring,snoring
snoring_46.wav,snoring,snoring
snoring_47.wav,snoring,snoring
snoring_48.wav,snoring,snoring
snoring_49.wav,snoring,snoring
snoring_50.wav,snoring,snoring
snoring_51.wav,snoring,snoring
snoring_52.wav,snoring,snoring
snoring_53.wav,snoring,snoring
snoring_54.wav,snoring,snoring
snoring_55.wav,snoring,snoring
snoring_56.wav,snoring,snoring
snoring_57.wav,snoring,snoring
snoring_58.wav,snoring,snoring
snoring_59.wav,snoring,snoring
snoring_60.wav,snoring,snoring
snoring_61.wav,snoring,snoring
snoring_62.wav,snoring,snoring
snoring_63.wav,snoring,snoring
snoring_64.wav,snoring,snoring
snoring_65.wav,snoring,snoring
snoring_66.wav,snoring,snoring
snoring_67.wav,snoring,snoring
snoring_68.wav,snoring,snoring
snoring_69.wav,snoring,snoring
snoring_70.wav,snoring,snoring
snoring_71.wav,snoring,snoring
snoring_72.wav,snoring,snoring
snoring_73.wav,snoring,snoring
snoring_74.wav,snoring,snoring
snoring_75.wav,snoring,snoring
snoring_76.wav,snoring,snoring
snoring_77.wav,snoring,snoring
snoring_78.wav,snoring,snoring
snoring_79.wav,snoring,snoring
snoring_80.wav,snoring,snoring
snoring_81.wav,snoring,snoring
snoring_82.wav,snoring,snoring
snoring_83.wav,snoring,snoring
snoring_84.wav,snoring,snoring
snoring_85.wav,snoring,snoring
snoring_86.wav,snoring,snoring
snoring_87.wav,snoring,snoring
snoring_88.wav,snoring,snoring
snoring_89.wav,snoring,snoring
snoring_90.wav,snoring,snoring
snoring_91.wav,snoring,snoring
snoring_92.wav,snoring,snoring
snoring_93.wav,snoring,snoring
snoring_94.wav,snoring,snoring
snoring_95.wav,snoring,snoring
snoring_96.wav,snoring,snoring
snoring_97.wav,snoring,snoring
snoring_98.wav,snoring,snoring
snoring_99.wav,snoring,snoring
snoring_100.wav,snoring,snoring
snoring_101.wav,snoring,snoring
snoring_102.wav,snoring,snoring
snoring_103.wav,snoring,snoring
snoring_104.wav,snoring,snoring
snoring_105.wav,crying_sobbing_wail,snoring
snoring_106.wav,snoring,snoring
snoring_107.wav,snoring,snoring
snoring_108.wav,snoring,snoring
snoring_109.wav,snoring,snoring
snoring_110.wav,snoring,snoring
snoring_111.wav,snoring,snoring
snoring_112.wav,snoring,snoring
snoring_113.wav,snoring,snoring
snoring_114.wav,snoring,snoring
snoring_115.wav,snoring,snoring
snoring_116.wav,snoring,snoring
snoring_117.wav,snoring,snoring
snoring_118.wav,snoring,snoring
snoring_119.wav,snoring,snoring
snoring_120.wav,snoring,snoring
snoring_121.wav,snoring,snoring
snoring_122.wav,snoring,snoring
snoring_123.wav,snoring,snoring
snoring_124.wav,snoring,snoring
snoring_125.wav,snoring,snoring
snoring_126.wav,snoring,snoring
snoring_127.wav,snoring,snoring
snoring_128.wav,snoring,snoring
snoring_129.wav,snoring,snoring
snoring_130.wav,snoring,snoring
snoring_131.wav,snoring,snoring
snoring_132.wav,snoring,snoring
snoring_133.wav,snoring,snoring
snoring_134.wav,snoring,snoring
snoring_135.wav,snoring,snoring
snoring_136.wav,snoring,snoring
snoring_137.wav,snoring,snoring
snoring_138.wav,snoring,snoring
snoring_139.wav,snoring,snoring
snoring_140.wav,snoring,snoring
snoring_141.wav,snoring,snoring
snoring_142.wav,snoring,snoring
snoring_143.wav,snoring,snoring
snoring_144.wav,snoring,snoring
snoring_145.wav,snoring,snoring
snoring_146.wav,snoring,snoring
snoring_147.wav,snoring,snoring
snoring_148.wav,snoring,snoring
snoring_149.wav,snoring,snoring
snoring_150.wav,snoring,snoring
snoring_151.wav,snoring,snoring
snoring_152.wav,snoring,snoring
snoring_153.wav,snoring,snoring
snoring_154.wav,snoring,snoring
snoring_155.wav,snoring,snoring
snoring_156.wav,snoring,snoring
snoring_157.wav,snoring,snoring
snoring_158.wav,snoring,snoring
snoring_159.wav,snoring,snoring
snoring_160.wav,snoring,snoring
snoring_161.wav,snoring,snoring
snoring_162.wav,snoring,snoring
snoring_163.wav,snoring,snoring
snoring_164.wav,snoring,snoring
snoring_165.wav,snoring,snoring
snoring_166.wav,snoring,snoring
snoring_167.wav,snoring,snoring
snoring_168.wav,snoring,snoring
snoring_169.wav,snoring,snoring
snoring_170.wav,snoring,snoring
snoring_171.wav,snoring,snoring
snoring_172.wav,snoring,snoring
snoring_173.wav,snoring,snoring
snoring_174.wav,snoring,snoring
snoring_175.wav,snoring,snoring
snoring_176.wav,crying_sobbing_wail,snoring
snoring_177.wav,snoring,snoring
snoring_178.wav,snoring,snoring
snoring_179.wav,snoring,snoring
snoring_180.wav,snoring,snoring
snoring_181.wav,snoring,snoring
snoring_182.wav,snoring,snoring
snoring_183.wav,snoring,snoring
snoring_184.wav,snoring,snoring
snoring_185.wav,snoring,snoring
snoring_186.wav,snoring,snoring
snoring_187.wav,snoring,snoring
snoring_188.wav,snoring,snoring
snoring_189.wav,snoring,snoring
snoring_190.wav,snoring,snoring
snoring_191.wav,snoring,snoring
snoring_192.wav,snoring,snoring
snoring_193.wav,snoring,snoring
snoring_194.wav,snoring,snoring
snoring_195.wav,snoring,snoring
snoring_196.wav,snoring,snoring
snoring_197.wav,snoring,snoring
snoring_198.wav,snoring,snoring
snoring_199.wav,snoring,snoring
snoring_200.wav,snoring,snoring
snoring_201.wav,snoring,snoring
snoring_202.wav,snoring,snoring
snoring_203.wav,snoring,snoring
snoring_204.wav,snoring,snoring
snoring_205.wav,snoring,snoring
snoring_206.wav,snoring,snoring
snoring_207.wav,snoring,snoring
snoring_208.wav,snoring,snoring
snoring_209.wav,snoring,snoring
snoring_210.wav,snoring,snoring
snoring_211.wav,snoring,snoring
snoring_212.wav,snoring,snoring
snoring_213.wav,snoring,snoring
snoring_214.wav,snoring,snoring
snoring_215.wav,snoring,snoring
snoring_216.wav,snoring,snoring
snoring_217.wav,snoring,snoring
snoring_218.wav,snoring,snoring
snoring_219.wav,crying_sobbing_wail,snoring
snoring_220.wav,snoring,snoring
snoring_221.wav,snoring,snoring
snoring_222.wav,snoring,snoring
snoring_223.wav,snoring,snoring
snoring_224.wav,snoring,snoring
snoring_225.wav,snoring,snoring
snoring_226.wav,snoring,snoring
snoring_227.wav,snoring,snoring
snoring_228.wav,snoring,snoring
snoring_229.wav,snoring,snoring
snoring_230.wav,snoring,snoring
snoring_231.wav,snoring,snoring
snoring_232.wav,snoring,snoring
snoring_233.wav,snoring,snoring
snoring_234.wav,snoring,snoring
snoring_235.wav,snoring,snoring
snoring_236.wav,snoring,snoring
snoring_237.wav,snoring,snoring
snoring_238.wav,snoring,snoring
snoring_239.wav,snoring,snoring
snoring_240.wav,snoring,snoring
snoring_241.wav,snoring,snoring
snoring_242.wav,tools,snoring
snoring_243.wav,snoring,snoring
snoring_244.wav,snoring,snoring
snoring_245.wav,cough,snoring
snoring_246.wav,crying_sobbing_wail,snoring
snoring_247.wav,snoring,snoring
snoring_248.wav,snoring,snoring
snoring_249.wav,snoring,snoring
snoring_250.wav,snoring,snoring
snoring_251.wav,snoring,snoring
snoring_252.wav,snoring,snoring
snoring_253.wav,snoring,snoring
snoring_254.wav,snoring,snoring
snoring_255.wav,snoring,snoring
snoring_256.wav,snoring,snoring
snoring_257.wav,snoring,snoring
snoring_258.wav,snoring,snoring
snoring_259.wav,snoring,snoring
snoring_260.wav,snoring,snoring
snoring_261.wav,snoring,snoring
snoring_262.wav,snoring,snoring
snoring_263.wav,snoring,snoring
snoring_264.wav,snoring,snoring
snoring_265.wav,snoring,snoring
snoring_266.wav,snoring,snoring
snoring_267.wav,snoring,snoring
snoring_268.wav,snoring,snoring
snoring_269.wav,snoring,snoring
snoring_270.wav,snoring,snoring
snoring_271.wav,snoring,snoring
snoring_272.wav,snoring,snoring
snoring_273.wav,snoring,snoring
snoring_274.wav,snoring,snoring
snoring_275.wav,snoring,snoring
snoring_276.wav,snoring,snoring
snoring_277.wav,snoring,snoring
snoring_278.wav,snoring,snoring
snoring_279.wav,snoring,snoring
snoring_280.wav,snoring,snoring
snoring_281.wav,snoring,snoring
snoring_282.wav,snoring,snoring
snoring_283.wav,snoring,snoring
snoring_284.wav,snoring,snoring
snoring_285.wav,snoring,snoring
snoring_286.wav,snoring,snoring
snoring_287.wav,snoring,snoring
snoring_288.wav,snoring,snoring
snoring_289.wav,snoring,snoring
snoring_290.wav,snoring,snoring
snoring_291.wav,snoring,snoring
snoring_292.wav,snoring,snoring
snoring_293.wav,snoring,snoring
snoring_294.wav,snoring,snoring
snoring_295.wav,snoring,snoring
snoring_296.wav,snoring,snoring
snoring_297.wav,snoring,snoring
snoring_298.wav,snoring,snoring
snoring_299.wav,snoring,snoring
snoring_300.wav,snoring,snoring
snoring_301.wav,snoring,snoring
snoring_302.wav,snoring,snoring
snoring_303.wav,snoring,snoring
snoring_304.wav,snoring,snoring
snoring_305.wav,snoring,snoring
snoring_306.wav,snoring,snoring
snoring_307.wav,snoring,snoring
snoring_308.wav,snoring,snoring
snoring_309.wav,snoring,snoring
snoring_310.wav,snoring,snoring
snoring_311.wav,snoring,snoring
snoring_312.wav,snoring,snoring
snoring_313.wav,snoring,snoring
snoring_314.wav,snoring,snoring
snoring_315.wav,snoring,snoring
snoring_316.wav,snoring,snoring
snoring_317.wav,snoring,snoring
snoring_318.wav,snoring,snoring
snoring_319.wav,snoring,snoring
snoring_320.wav,snoring,snoring
snoring_321.wav,snoring,snoring
snoring_322.wav,snoring,snoring
snoring_323.wav,snoring,snoring
snoring_324.wav,snoring,snoring
snoring_325.wav,snoring,snoring
snoring_326.wav,snoring,snoring
snoring_327.wav,snoring,snoring
snoring_328.wav,snoring,snoring
snoring_329.wav,snoring,snoring
snoring_330.wav,snoring,snoring
snoring_331.wav,snoring,snoring
snoring_332.wav,snoring,snoring
snoring_333.wav,snoring,snoring
snoring_334.wav,snoring,snoring
snoring_335.wav,snoring,snoring
snoring_336.wav,snoring,snoring
snoring_337.wav,snoring,snoring
snoring_338.wav,snoring,snoring
snoring_339.wav,snoring,snoring
snoring_340.wav,snoring,snoring
snoring_341.wav,snoring,snoring
snoring_342.wav,snoring,snoring
snoring_343.wav,snoring,snoring
snoring_344.wav,snoring,snoring
snoring_345.wav,snoring,snoring
snoring_346.wav,snoring,snoring
snoring_347.wav,snoring,snoring
snoring_348.wav,snoring,snoring
snoring_349.wav,snoring,snoring
snoring_350.wav,snoring,snoring
snoring_351.wav,snoring,snoring
snoring_352.wav,snoring,snoring
snoring_353.wav,snoring,snoring
snoring_354.wav,snoring,snoring
snoring_355.wav,snoring,snoring
snoring_356.wav,snoring,snoring
snoring_357.wav,snoring,snoring
snoring_358.wav,snoring,snoring
snoring_359.wav,snoring,snoring
snoring_360.wav,snoring,snoring
snoring_361.wav,snoring,snoring
snoring_362.wav,snoring,snoring
snoring_363.wav,snoring,snoring
snoring_364.wav,snoring,snoring
snoring_365.wav,snoring,snoring
snoring_366.wav,snoring,snoring
snoring_367.wav,snoring,snoring
snoring_368.wav,snoring,snoring
snoring_369.wav,snoring,snoring
snoring_370.wav,snoring,snoring
snoring_371.wav,snoring,snoring
snoring_372.wav,snoring,snoring
snoring_373.wav,snoring,snoring
snoring_374.wav,snoring,snoring
snoring_375.wav,snoring,snoring
snoring_376.wav,snoring,snoring
snoring_377.wav,snoring,snoring
snoring_378.wav,snoring,snoring
snoring_379.wav,snoring,snoring
snoring_380.wav,snoring,snoring
snoring_381.wav,tools,snoring
snoring_382.wav,snoring,snoring
snoring_383.wav,snoring,snoring
snoring_384.wav,snoring,snoring
snoring_385.wav,snoring,snoring
snoring_386.wav,snoring,snoring
snoring_387.wav,snoring,snoring
snoring_388.wav,snoring,snoring
snoring_389.wav,snoring,snoring
snoring_390.wav,snoring,snoring
snoring_391.wav,snoring,snoring
snoring_392.wav,snoring,snoring
snoring_393.wav,snoring,snoring
snoring_394.wav,snoring,snoring
snoring_395.wav,snoring,snoring
snoring_396.wav,snoring,snoring
snoring_397.wav,snoring,snoring
snoring_398.wav,snoring,snoring
snoring_399.wav,snoring,snoring
snoring_400.wav,snoring,snoring
snoring_401.wav,snoring,snoring
snoring_402.wav,snoring,snoring
snoring_403.wav,snoring,snoring
snoring_404.wav,snoring,snoring
snoring_405.wav,snoring,snoring
snoring_406.wav,snoring,snoring
snoring_407.wav,snoring,snoring
snoring_408.wav,snoring,snoring
snoring_409.wav,snoring,snoring
snoring_410.wav,snoring,snoring
snoring_411.wav,snoring,snoring
snoring_412.wav,snoring,snoring
snoring_413.wav,snoring,snoring
snoring_414.wav,snoring,snoring
snoring_415.wav,snoring,snoring
snoring_416.wav,snoring,snoring
snoring_417.wav,snoring,snoring
snoring_418.wav,snoring,snoring
snoring_419.wav,snoring,snoring
snoring_420.wav,snoring,snoring
snoring_421.wav,snoring,snoring
snoring_422.wav,snoring,snoring
snoring_423.wav,snoring,snoring
snoring_424.wav,snoring,snoring
snoring_425.wav,snoring,snoring
snoring_426.wav,snoring,snoring
snoring_427.wav,snoring,snoring
snoring_428.wav,snoring,snoring
snoring_429.wav,snoring,snoring
snoring_430.wav,snoring,snoring
snoring_431.wav,snoring,snoring
snoring_432.wav,snoring,snoring
snoring_433.wav,snoring,snoring
snoring_434.wav,snoring,snoring
snoring_435.wav,snoring,snoring
snoring_436.wav,snoring,snoring
snoring_437.wav,snoring,snoring
snoring_438.wav,snoring,snoring
snoring_439.wav,snoring,snoring
snoring_440.wav,snoring,snoring
snoring_441.wav,snoring,snoring
snoring_442.wav,snoring,snoring
snoring_443.wav,snoring,snoring
snoring_444.wav,snoring,snoring
snoring_445.wav,snoring,snoring
snoring_446.wav,snoring,snoring
snoring_447.wav,snoring,snoring
snoring_448.wav,snoring,snoring
snoring_449.wav,snoring,snoring
snoring_450.wav,snoring,snoring
snoring_451.wav,snoring,snoring
snoring_452.wav,snoring,snoring
snoring_453.wav,snoring,snoring
snoring_454.wav,snoring,snoring
snoring_455.wav,snoring,snoring
snoring_456.wav,heavy_equipment,snoring
snoring_457.wav,snoring,snoring
snoring_458.wav,snoring,snoring
snoring_459.wav,snoring,snoring
snoring_460.wav,snoring,snoring
snoring_461.wav,snoring,snoring
snoring_462.wav,snoring,snoring
snoring_463.wav,snoring,snoring
snoring_464.wav,snoring,snoring
snoring_465.wav,snoring,snoring
snoring_466.wav,snoring,snoring
snoring_467.wav,snoring,snoring
snoring_468.wav,snoring,snoring
snoring_469.wav,snoring,snoring
snoring_470.wav,snoring,snoring
snoring_471.wav,snoring,snoring
snoring_472.wav,snoring,snoring
snoring_473.wav,snoring,snoring
snoring_474.wav,snoring,snoring
snoring_475.wav,snoring,snoring
snoring_476.wav,snoring,snoring
snoring_477.wav,snoring,snoring
snoring_478.wav,snoring,snoring
snoring_479.wav,snoring,snoring
snoring_480.wav,snoring,snoring
snoring_481.wav,snoring,snoring
snoring_482.wav,snoring,snoring
snoring_483.wav,snoring,snoring
snoring_484.wav,snoring,snoring
snoring_485.wav,snoring,snoring
snoring_486.wav,snoring,snoring
snoring_487.wav,snoring,snoring
snoring_488.wav,snoring,snoring
snoring_489.wav,snoring,snoring
snoring_490.wav,snoring,snoring
snoring_491.wav,cough,snoring
snoring_492.wav,snoring,snoring
snoring_493.wav,snoring,snoring
snoring_494.wav,snoring,snoring
snoring_495.wav,snoring,snoring
snoring_496.wav,snoring,snoring
snoring_497.wav,snoring,snoring
snoring_498.wav,snoring,snoring
snoring_499.wav,snoring,snoring
snoring_500.wav,snoring,snoring
snoring_501.wav,snoring,snoring
snoring_502.wav,snoring,snoring
snoring_503.wav,snoring,snoring
snoring_504.wav,snoring,snoring
snoring_505.wav,snoring,snoring
snoring_506.wav,snoring,snoring
snoring_507.wav,snoring,snoring
snoring_508.wav,snoring,snoring
snoring_509.wav,snoring,snoring
snoring_510.wav,snoring,snoring
snoring_511.wav,snoring,snoring
snoring_512.wav,snoring,snoring
snoring_513.wav,snoring,snoring
snoring_514.wav,snoring,snoring
snoring_515.wav,snoring,snoring
snoring_516.wav,snoring,snoring
snoring_517.wav,snoring,snoring
snoring_518.wav,snoring,snoring
snoring_519.wav,snoring,snoring
snoring_520.wav,snoring,snoring
snoring_521.wav,snoring,snoring
snoring_522.wav,snoring,snoring
snoring_523.wav,snoring,snoring
snoring_524.wav,snoring,snoring
snoring_525.wav,snoring,snoring
snoring_526.wav,snoring,snoring
snoring_527.wav,snoring,snoring
snoring_528.wav,snoring,snoring
snoring_529.wav,crying_sobbing_wail,snoring
snoring_530.wav,snoring,snoring
snoring_531.wav,snoring,snoring
snoring_532.wav,snoring,snoring
snoring_533.wav,snoring,snoring
snoring_534.wav,snoring,snoring
snoring_535.wav,snoring,snoring
snoring_536.wav,snoring,snoring
snoring_537.wav,snoring,snoring
snoring_538.wav,snoring,snoring
snoring_539.wav,snoring,snoring
snoring_540.wav,snoring,snoring
snoring_541.wav,snoring,snoring
snoring_542.wav,snoring,snoring
snoring_543.wav,snoring,snoring
snoring_544.wav,snoring,snoring
snoring_545.wav,snoring,snoring
snoring_546.wav,snoring,snoring
snoring_547.wav,snoring,snoring
snoring_548.wav,snoring,snoring
snoring_549.wav,snoring,snoring
snoring_550.wav,snoring,snoring
snoring_551.wav,snoring,snoring
snoring_552.wav,snoring,snoring
snoring_553.wav,snoring,snoring
snoring_554.wav,snoring,snoring
snoring_555.wav,snoring,snoring
snoring_556.wav,snoring,snoring
snoring_557.wav,snoring,snoring
snoring_558.wav,snoring,snoring
snoring_559.wav,snoring,snoring
snoring_560.wav,snoring,snoring
snoring_561.wav,snoring,snoring
snoring_562.wav,snoring,snoring
snoring_563.wav,snoring,snoring
snoring_564.wav,snoring,snoring
snoring_565.wav,snoring,snoring
snoring_566.wav,snoring,snoring
snoring_567.wav,snoring,snoring
snoring_568.wav,snoring,snoring
snoring_569.wav,snoring,snoring
snoring_570.wav,snoring,snoring
snoring_571.wav,snoring,snoring
snoring_572.wav,snoring,snoring
snoring_573.wav,snoring,snoring
snoring_574.wav,snoring,snoring
snoring_575.wav,snoring,snoring
snoring_576.wav,snoring,snoring
snoring_577.wav,snoring,snoring
snoring_578.wav,snoring,snoring
snoring_579.wav,snoring,snoring
snoring_580.wav,snoring,snoring
snoring_581.wav,snoring,snoring
snoring_582.wav,snoring,snoring
snoring_583.wav,snoring,snoring
snoring_584.wav,snoring,snoring
snoring_585.wav,snoring,snoring
snoring_586.wav,snoring,snoring
snoring_587.wav,snoring,snoring
snoring_588.wav,snoring,snoring
snoring_589.wav,snoring,snoring
snoring_590.wav,snoring,snoring
snoring_591.wav,snoring,snoring
snoring_592.wav,snoring,snoring
snoring_593.wav,snoring,snoring
snoring_594.wav,snoring,snoring
snoring_595.wav,snoring,snoring
snoring_596.wav,snoring,snoring
snoring_597.wav,snoring,snoring
snoring_598.wav,snoring,snoring
snoring_599.wav,snoring,snoring
snoring_600.wav,snoring,snoring
snoring_601.wav,snoring,snoring
snoring_602.wav,snoring,snoring
snoring_603.wav,snoring,snoring
snoring_604.wav,snoring,snoring
snoring_605.wav,snoring,snoring
snoring_606.wav,snoring,snoring
snoring_607.wav,snoring,snoring
snoring_608.wav,snoring,snoring
snoring_609.wav,snoring,snoring
snoring_610.wav,crying_sobbing_wail,snoring
snoring_611.wav,snoring,snoring
snoring_612.wav,snoring,snoring
snoring_613.wav,snoring,snoring
snoring_614.wav,cough,snoring
snoring_615.wav,snoring,snoring
snoring_616.wav,snoring,snoring
snoring_617.wav,snoring,snoring
snoring_618.wav,snoring,snoring
snoring_619.wav,snoring,snoring
snoring_620.wav,snoring,snoring
snoring_621.wav,snoring,snoring
snoring_622.wav,snoring,snoring
snoring_623.wav,snoring,snoring
snoring_624.wav,snoring,snoring
snoring_625.wav,snoring,snoring
snoring_626.wav,snoring,snoring
snoring_627.wav,snoring,snoring
snoring_628.wav,snoring,snoring
snoring_629.wav,snoring,snoring
snoring_630.wav,snoring,snoring
snoring_631.wav,snoring,snoring
snoring_632.wav,snoring,snoring
snoring_633.wav,snoring,snoring
snoring_634.wav,snoring,snoring
snoring_635.wav,snoring,snoring
snoring_636.wav,snoring,snoring
snoring_637.wav,snoring,snoring
snoring_638.wav,snoring,snoring
snoring_639.wav,snoring,snoring
snoring_640.wav,snoring,snoring
snoring_641.wav,snoring,snoring
snoring_642.wav,snoring,snoring
snoring_643.wav,snoring,snoring
snoring_644.wav,snoring,snoring
snoring_645.wav,snoring,snoring
snoring_646.wav,snoring,snoring
snoring_647.wav,snoring,snoring
snoring_648.wav,snoring,snoring
snoring_649.wav,snoring,snoring
snoring_650.wav,snoring,snoring
snoring_651.wav,snoring,snoring
snoring_652.wav,snoring,snoring
snoring_653.wav,snoring,snoring
snoring_654.wav,snoring,snoring
snoring_655.wav,snoring,snoring
snoring_656.wav,snoring,snoring
snoring_657.wav,snoring,snoring
snoring_658.wav,snoring,snoring
snoring_659.wav,snoring,snoring
snoring_660.wav,snoring,snoring
snoring_661.wav,snoring,snoring
snoring_662.wav,snoring,snoring
snoring_663.wav,snoring,snoring
snoring_664.wav,snoring,snoring
snoring_665.wav,snoring,snoring
snoring_666.wav,snoring,snoring
snoring_667.wav,snoring,snoring
snoring_668.wav,snoring,snoring
snoring_669.wav,snoring,snoring
snoring_670.wav,snoring,snoring
snoring_671.wav,snoring,snoring
snoring_672.wav,snoring,snoring
snoring_673.wav,snoring,snoring
snoring_674.wav,snoring,snoring
snoring_675.wav,snoring,snoring
snoring_676.wav,snoring,snoring
snoring_677.wav,snoring,snoring
snoring_678.wav,snoring,snoring
snoring_679.wav,snoring,snoring
snoring_680.wav,snoring,snoring
snoring_681.wav,snoring,snoring
snoring_682.wav,snoring,snoring
snoring_683.wav,snoring,snoring
snoring_684.wav,snoring,snoring
snoring_685.wav,snoring,snoring
snoring_686.wav,snoring,snoring
snoring_687.wav,snoring,snoring
snoring_688.wav,snoring,snoring
snoring_689.wav,snoring,snoring
snoring_690.wav,snoring,snoring
snoring_691.wav,snoring,snoring
snoring_692.wav,snoring,snoring
snoring_693.wav,snoring,snoring
snoring_694.wav,snoring,snoring
snoring_695.wav,snoring,snoring
snoring_696.wav,snoring,snoring
snoring_697.wav,snoring,snoring
snoring_698.wav,snoring,snoring
snoring_699.wav,snoring,snoring
snoring_700.wav,snoring,snoring
snoring_701.wav,snoring,snoring
snoring_702.wav,snoring,snoring
snoring_703.wav,snoring,snoring
snoring_704.wav,snoring,snoring
snoring_705.wav,snoring,snoring
snoring_706.wav,snoring,snoring
snoring_707.wav,snoring,snoring
snoring_708.wav,snoring,snoring
snoring_709.wav,snoring,snoring
snoring_710.wav,snoring,snoring
snoring_711.wav,snoring,snoring
snoring_712.wav,snoring,snoring
snoring_713.wav,snoring,snoring
snoring_714.wav,snoring,snoring
snoring_715.wav,cough,snoring
snoring_716.wav,snoring,snoring
snoring_717.wav,snoring,snoring
snoring_718.wav,snoring,snoring
snoring_719.wav,snoring,snoring
snoring_720.wav,snoring,snoring
snoring_721.wav,snoring,snoring
snoring_722.wav,snoring,snoring
snoring_723.wav,snoring,snoring
snoring_724.wav,snoring,snoring
snoring_725.wav,snoring,snoring
snoring_726.wav,snoring,snoring
snoring_727.wav,snoring,snoring
snoring_728.wav,snoring,snoring
snoring_729.wav,snoring,snoring
snoring_730.wav,snoring,snoring
snoring_731.wav,snoring,snoring
snoring_732.wav,snoring,snoring
snoring_733.wav,snoring,snoring
snoring_734.wav,snoring,snoring
snoring_735.wav,snoring,snoring
snoring_736.wav,snoring,snoring
snoring_737.wav,snoring,snoring
snoring_738.wav,snoring,snoring
snoring_739.wav,snoring,snoring
snoring_740.wav,snoring,snoring
snoring_741.wav,snoring,snoring
snoring_742.wav,snoring,snoring
snoring_743.wav,snoring,snoring
snoring_744.wav,snoring,snoring
snoring_745.wav,snoring,snoring
snoring_746.wav,snoring,snoring
snoring_747.wav,tools,snoring
snoring_748.wav,snoring,snoring
snoring_749.wav,snoring,snoring
snoring_750.wav,snoring,snoring
snoring_751.wav,snoring,snoring
snoring_752.wav,snoring,snoring
snoring_753.wav,snoring,snoring
snoring_754.wav,snoring,snoring
snoring_755.wav,snoring,snoring
snoring_756.wav,snoring,snoring
snoring_757.wav,snoring,snoring
snoring_758.wav,snoring,snoring
snoring_759.wav,snoring,snoring
snoring_760.wav,snoring,snoring
snoring_761.wav,snoring,snoring
snoring_762.wav,snoring,snoring
snoring_763.wav,snoring,snoring
snoring_764.wav,snoring,snoring
snoring_765.wav,snoring,snoring
snoring_766.wav,snoring,snoring
snoring_767.wav,snoring,snoring
snoring_768.wav,snoring,snoring
snoring_769.wav,snoring,snoring
snoring_770.wav,snoring,snoring
snoring_771.wav,snoring,snoring
snoring_772.wav,snoring,snoring
snoring_773.wav,snoring,snoring
snoring_774.wav,snoring,snoring
snoring_775.wav,snoring,snoring
snoring_776.wav,snoring,snoring
snoring_777.wav,snoring,snoring
snoring_778.wav,snoring,snoring
snoring_779.wav,snoring,snoring
snoring_780.wav,snoring,snoring
snoring_781.wav,snoring,snoring
snoring_782.wav,snoring,snoring
snoring_783.wav,snoring,snoring
snoring_784.wav,snoring,snoring
snoring_785.wav,snoring,snoring
snoring_786.wav,snoring,snoring
snoring_787.wav,snoring,snoring
snoring_788.wav,snoring,snoring
snoring_789.wav,snoring,snoring
snoring_790.wav,snoring,snoring
snoring_791.wav,snoring,snoring
snoring_792.wav,snoring,snoring
snoring_793.wav,snoring,snoring
snoring_794.wav,snoring,snoring
snoring_795.wav,snoring,snoring
snoring_796.wav,snoring,snoring
snoring_797.wav,snoring,snoring
snoring_798.wav,snoring,snoring
snoring_799.wav,snoring,snoring
snoring_800.wav,snoring,snoring
snoring_801.wav,snoring,snoring
snoring_802.wav,snoring,snoring
snoring_803.wav,snoring,snoring
snoring_804.wav,snoring,snoring
snoring_805.wav,snoring,snoring
snoring_806.wav,snoring,snoring
snoring_807.wav,snoring,snoring
snoring_808.wav,snoring,snoring
snoring_809.wav,snoring,snoring
snoring_810.wav,snoring,snoring
snoring_811.wav,snoring,snoring
snoring_812.wav,snoring,snoring
snoring_813.wav,snoring,snoring
snoring_814.wav,snoring,snoring
snoring_815.wav,snoring,snoring
snoring_816.wav,snoring,snoring
snoring_817.wav,snoring,snoring
snoring_818.wav,snoring,snoring
snoring_819.wav,snoring,snoring
snoring_820.wav,snoring,snoring
snoring_821.wav,snoring,snoring
snoring_822.wav,snoring,snoring
snoring_823.wav,snoring,snoring
snoring_824.wav,snoring,snoring
snoring_825.wav,snoring,snoring
