path,event,source,label_id,label_name,split
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_950.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_185.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_411.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_501.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_376.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_633.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_120.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_397.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_418.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_651.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_347.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_552.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_933.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_253.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_924.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_45.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_791.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_264.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_402.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_983.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_582.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_650.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_449.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_614.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_683.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_803.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_848.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_834.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_991.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_813.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_313.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_93.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_482.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_755.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_655.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_361.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_224.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_133.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_294.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_322.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_319.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_452.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_591.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_406.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_561.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_722.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_355.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_136.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_768.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_217.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_864.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_496.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_70.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_981.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_350.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_989.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_11.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_593.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_169.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_607.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_233.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_804.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_191.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_728.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_1.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_354.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_171.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_378.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_453.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_136.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_554.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_398.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_269.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_538.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_205.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_448.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_919.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_288.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_571.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_289.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_618.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_674.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_56.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_77.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_269.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_481.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_732.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_131.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_523.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_62.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_46.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_54.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_890.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_966.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_312.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_571.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_427.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_899.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_702.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_481.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_955.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_287.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_121.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_565.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_887.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_923.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_264.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_698.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_481.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_397.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_532.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_459.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_557.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_345.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_668.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_905.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_966.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_868.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_48.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_712.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_12.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_110.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_999.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_584.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_495.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_830.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_140.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_839.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_628.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_158.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_398.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_438.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_61.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_561.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_923.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_595.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_69.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_685.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_434.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_117.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_522.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_107.wav,engine,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_28.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_334.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_766.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_239.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_506.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_725.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_556.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_297.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_519.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_989.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_761.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_684.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_552.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_309.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_324.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_912.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_904.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_916.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_524.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_342.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_100.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_390.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_972.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_657.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_837.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_232.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_866.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_739.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_352.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_155.wav,driving,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_456.wav,cough,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_175.wav,cat,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_179.wav,dog,reference,0,non_distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_136.wav,crying sobbing wail,reference,1,distress,train
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_941.wav,driving,reference,0,non_distress,train
